,Store Number,Year,Month,Full Packs Sold,Single Bottles Sold,Sale (Dollars),SMALL,LARGE,CHEAP,MIDPRICE,EXPENSIVE,BRANDY,GIN,OTHER,RUM,SCHNAPPS,SPIRITS,TEQUILA,VODKA,WHISKY
2285,4555,2020,11,7,216,3360.92,57.0,4.0,22.0,36.0,3.0,0.0,1.0,8.0,8.0,1.0,0.0,3.0,17.0,23.0
2286,4555,2020,12,23,76,4050.1,25.0,3.0,14.0,13.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,10.0,6.0
2287,4556,2017,1,26,0,2510.52,14.0,4.0,8.0,9.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,7.0
2288,4556,2017,2,27,0,2631.18,14.0,6.0,9.0,11.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,7.0
2289,4556,2017,3,18,0,1626.72,12.0,4.0,9.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0
2290,4556,2017,4,24,0,2275.2,9.0,6.0,3.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,6.0
2291,4556,2017,5,20,0,2451.84,13.0,3.0,7.0,8.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,5.0
2292,4556,2017,6,23,0,2937.78,12.0,5.0,5.0,11.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,6.0
2293,4556,2017,7,17,0,1685.52,8.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0
2294,4556,2017,8,20,0,2245.92,12.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,4.0
2295,4556,2017,9,32,24,3510.36,22.0,4.0,12.0,14.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,8.0,9.0
2296,4556,2017,10,11,0,1286.3999999999999,6.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0
2297,4556,2017,11,23,3,2619.18,15.0,4.0,8.0,11.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,8.0
2298,4556,2017,12,27,0,2438.4,10.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,6.0
2299,4556,2018,1,18,0,2782.98,16.0,1.0,6.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,9.0
2300,4556,2018,2,9,0,1033.56,7.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0
2301,4556,2018,3,29,0,3310.5,19.0,7.0,9.0,17.0,0.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,7.0,8.0
2302,4556,2018,4,22,0,2974.14,14.0,5.0,5.0,13.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,5.0,7.0
2303,4556,2018,5,29,0,2986.38,20.0,5.0,12.0,12.0,1.0,1.0,0.0,4.0,5.0,2.0,0.0,0.0,5.0,8.0
2304,4556,2018,6,7,0,866.3399999999999,5.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0
2305,4556,2018,7,24,0,2898.48,17.0,6.0,8.0,14.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,12.0
2306,4556,2018,8,26,0,2986.02,19.0,5.0,9.0,15.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,8.0
2307,4556,2018,9,12,0,1456.1999999999998,8.0,2.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0
2308,4556,2018,10,27,0,3035.58,15.0,6.0,5.0,15.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,6.0,7.0
2309,4556,2018,11,16,0,1954.38,8.0,3.0,3.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0
2310,4556,2018,12,22,0,2848.08,15.0,4.0,9.0,9.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,7.0,3.0
2311,4556,2019,1,28,0,3527.88,16.0,4.0,5.0,14.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,6.0,7.0
2312,4556,2019,2,24,0,3080.2799999999997,13.0,4.0,4.0,12.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,7.0
2313,4556,2019,3,15,0,1733.28,10.0,1.0,6.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0
2314,4556,2019,4,21,0,2477.7599999999998,13.0,2.0,7.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0
2315,4556,2019,5,20,0,2575.94,11.0,2.0,5.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,4.0
2316,4556,2019,6,24,0,2707.32,12.0,3.0,6.0,9.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,7.0
2317,4556,2019,7,41,0,4327.44,20.0,7.0,10.0,14.0,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,8.0
2318,4556,2019,8,16,0,1875.96,11.0,2.0,5.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0
2319,4556,2019,9,18,0,1773.1200000000001,9.0,2.0,4.0,7.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0
2320,4556,2019,10,26,0,2890.5,16.0,3.0,7.0,12.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,6.0,4.0
2321,4556,2019,11,20,0,1998.18,12.0,4.0,5.0,10.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0
2322,4556,2019,12,19,0,2175.68,13.0,2.0,5.0,10.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,6.0
2323,4556,2020,1,38,0,3969.24,23.0,4.0,10.0,16.0,1.0,0.0,0.0,8.0,5.0,2.0,0.0,0.0,7.0,5.0
2324,4556,2020,2,24,0,2636.76,12.0,3.0,4.0,10.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,5.0
2325,4556,2020,4,63,0,7184.62,34.0,10.0,14.0,27.0,3.0,1.0,0.0,12.0,4.0,0.0,1.0,1.0,13.0,12.0
2326,4556,2020,5,14,0,1495.3600000000001,10.0,1.0,2.0,8.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,1.0
2327,4556,2020,6,45,0,4937.42,28.0,4.0,9.0,21.0,2.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,9.0,8.0
2328,4556,2020,7,20,0,2511.96,13.0,1.0,2.0,11.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,5.0
2329,4556,2020,8,43,0,5140.96,27.0,2.0,7.0,21.0,1.0,1.0,0.0,6.0,3.0,1.0,2.0,0.0,8.0,8.0
2330,4556,2020,9,17,0,1939.8,10.0,1.0,1.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0
2331,4556,2020,10,57,0,5870.62,24.0,6.0,16.0,10.0,4.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,11.0,9.0
2332,4556,2020,11,18,0,3018.48,8.0,4.0,0.0,10.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,5.0
2333,4556,2020,12,38,0,4651.44,19.0,6.0,5.0,18.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,8.0,6.0
2334,4560,2017,1,29,180,5606.15,47.0,6.0,22.0,26.0,5.0,1.0,0.0,14.0,5.0,4.0,1.0,5.0,12.0,11.0
2335,4560,2017,2,18,43,1991.76,15.0,2.0,7.0,9.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,4.0,4.0
2336,4560,2017,4,41,243,6634.3099999999995,54.0,7.0,24.0,32.0,5.0,4.0,2.0,14.0,6.0,1.0,0.0,5.0,7.0,22.0
2337,4560,2017,5,17,89,2164.84,16.0,4.0,10.0,9.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,7.0
2338,4560,2017,6,12,73,2356.71,20.0,3.0,7.0,13.0,3.0,2.0,0.0,5.0,1.0,2.0,0.0,2.0,4.0,7.0
2339,4560,2017,7,40,131,5520.42,42.0,7.0,22.0,22.0,5.0,1.0,1.0,12.0,6.0,3.0,0.0,1.0,11.0,14.0
2340,4560,2017,8,17,33,2428.2599999999998,17.0,3.0,9.0,7.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,7.0,6.0
2341,4560,2017,9,35,42,4720.34,23.0,5.0,12.0,13.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,6.0,11.0
2342,4560,2017,10,45,113,5761.88,31.0,7.0,17.0,17.0,4.0,1.0,1.0,5.0,4.0,3.0,0.0,3.0,8.0,13.0
2343,4560,2017,11,20,6,2571.9,10.0,2.0,5.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,5.0
2344,4560,2017,12,15,42,2543.21,20.0,0.0,9.0,11.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,12.0
2345,4560,2018,1,19,42,2301.7799999999997,12.0,5.0,10.0,4.0,3.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,5.0,3.0
2346,4560,2018,2,35,46,4526.91,27.0,6.0,17.0,12.0,4.0,1.0,0.0,6.0,3.0,0.0,1.0,1.0,9.0,12.0
2347,4560,2018,3,12,75,1618.33,12.0,4.0,6.0,8.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,4.0,4.0
2348,4560,2018,4,9,27,1372.08,12.0,1.0,6.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0
2349,4560,2018,5,39,33,4059.34,21.0,5.0,14.0,9.0,3.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,9.0,7.0
2350,4560,2018,6,19,42,2473.8,16.0,2.0,8.0,9.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,7.0
2351,4560,2018,7,36,15,4731.0,20.0,6.0,10.0,12.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,10.0,6.0
2352,4560,2018,8,42,20,4203.4,20.0,6.0,13.0,9.0,4.0,1.0,0.0,10.0,3.0,0.0,0.0,2.0,5.0,5.0
2353,4560,2018,10,49,16,4764.3,15.0,5.0,10.0,8.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,8.0,4.0
2354,4560,2018,12,46,49,6487.15,30.0,5.0,13.0,19.0,3.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,8.0,13.0
2355,4560,2019,1,7,59,1332.24,17.0,1.0,7.0,10.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,6.0,3.0
2356,4560,2019,2,7,54,1240.95,14.0,2.0,7.0,8.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,8.0
2357,4560,2019,3,17,160,3456.15,39.0,11.0,21.0,22.0,7.0,4.0,0.0,18.0,2.0,4.0,0.0,1.0,12.0,9.0
2358,4560,2019,4,10,110,2794.96,28.0,4.0,10.0,20.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,10.0,13.0
2359,4560,2019,6,15,138,3527.4900000000002,32.0,2.0,16.0,17.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,11.0,8.0
2360,4560,2019,7,9,129,2029.98,26.0,3.0,13.0,14.0,2.0,3.0,0.0,3.0,3.0,0.0,4.0,1.0,9.0,6.0
2361,4560,2019,8,17,181,4411.33,56.0,7.0,17.0,40.0,6.0,0.0,1.0,12.0,5.0,2.0,7.0,2.0,20.0,14.0
2362,4560,2019,9,11,148,2822.3,48.0,8.0,19.0,28.0,9.0,3.0,0.0,10.0,4.0,2.0,4.0,1.0,17.0,15.0
2363,4560,2019,10,24,255,5040.76,71.0,10.0,31.0,46.0,4.0,1.0,0.0,16.0,8.0,2.0,0.0,3.0,27.0,24.0
2364,4560,2019,11,12,170,3075.26,44.0,4.0,16.0,29.0,3.0,0.0,0.0,9.0,5.0,0.0,2.0,1.0,17.0,14.0
2365,4560,2019,12,16,196,3745.19,49.0,7.0,23.0,28.0,5.0,2.0,0.0,15.0,6.0,5.0,0.0,2.0,12.0,14.0
2366,4560,2020,1,12,154,2764.35,50.0,2.0,21.0,26.0,5.0,1.0,0.0,19.0,4.0,2.0,2.0,4.0,10.0,10.0
2367,4560,2020,2,9,120,2023.44,46.0,3.0,23.0,24.0,2.0,2.0,0.0,11.0,4.0,2.0,2.0,2.0,11.0,15.0
2368,4560,2020,3,21,153,3322.65,59.0,3.0,32.0,28.0,2.0,0.0,0.0,17.0,8.0,2.0,3.0,1.0,19.0,12.0
2369,4560,2020,4,10,0,759.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2370,4560,2020,5,14,221,4087.45,61.0,6.0,24.0,37.0,6.0,2.0,1.0,24.0,4.0,4.0,3.0,3.0,12.0,14.0
2371,4560,2020,6,27,180,5126.05,51.0,5.0,21.0,30.0,5.0,1.0,1.0,17.0,5.0,3.0,5.0,3.0,11.0,10.0
2372,4560,2020,7,14,236,4048.24,58.0,4.0,23.0,34.0,5.0,2.0,1.0,17.0,3.0,4.0,5.0,1.0,16.0,13.0
2373,4560,2020,8,14,207,3988.58,61.0,5.0,23.0,40.0,3.0,1.0,0.0,21.0,3.0,5.0,5.0,2.0,15.0,14.0
2374,4560,2020,9,14,282,4696.24,79.0,8.0,33.0,50.0,4.0,3.0,3.0,15.0,10.0,1.0,1.0,5.0,21.0,28.0
2375,4560,2020,10,11,139,3247.9700000000003,48.0,5.0,23.0,28.0,2.0,1.0,0.0,11.0,7.0,2.0,0.0,1.0,22.0,9.0
2376,4560,2020,11,39,292,9122.3,84.0,8.0,35.0,53.0,4.0,2.0,0.0,19.0,13.0,6.0,1.0,3.0,25.0,23.0
2377,4560,2020,12,11,306,4611.91,84.0,9.0,41.0,48.0,4.0,1.0,1.0,17.0,8.0,3.0,0.0,3.0,31.0,29.0
2378,4562,2017,1,26,0,3309.96,24.0,2.0,13.0,13.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,7.0,6.0
2379,4562,2017,2,15,0,1559.82,11.0,2.0,9.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0
2380,4562,2017,3,22,0,2550.96,18.0,3.0,9.0,12.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,6.0,7.0
2381,4562,2017,4,32,0,4060.2,26.0,5.0,10.0,19.0,2.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,9.0,11.0
2382,4562,2017,5,22,0,2889.24,19.0,3.0,11.0,11.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,7.0,6.0
2383,4562,2017,6,14,0,1666.2,10.0,3.0,5.0,7.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,2.0
2384,4562,2017,7,27,0,3235.8,20.0,5.0,12.0,11.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,13.0,5.0
2385,4562,2017,8,18,0,2182.32,13.0,4.0,9.0,7.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,3.0
2386,4562,2017,9,18,0,2416.56,14.0,3.0,5.0,12.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,7.0,4.0
2387,4562,2017,10,29,0,3618.96,23.0,4.0,14.0,12.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,11.0,5.0
2388,4562,2017,11,19,0,2612.58,16.0,2.0,7.0,9.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,5.0,6.0
2389,4562,2017,12,45,0,5710.92,32.0,6.0,20.0,18.0,0.0,1.0,0.0,4.0,5.0,4.0,0.0,0.0,11.0,13.0
2390,4562,2018,1,11,0,1084.62,7.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0
2391,4562,2018,2,10,18,1791.18,11.0,1.0,4.0,6.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,4.0
2392,4562,2018,3,19,0,2169.72,12.0,3.0,6.0,8.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,6.0,2.0
2393,4562,2018,4,19,0,2360.52,13.0,4.0,7.0,9.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,4.0
2394,4562,2018,5,24,0,2757.72,18.0,4.0,8.0,13.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,8.0,4.0
2395,4562,2018,6,11,0,1053.48,6.0,4.0,5.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0
2396,4562,2018,7,29,0,3733.56,24.0,5.0,12.0,15.0,2.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,11.0,7.0
2397,4562,2018,8,32,0,3763.56,22.0,6.0,14.0,12.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,10.0,6.0
2398,4562,2018,9,9,0,864.84,6.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0
2399,4562,2018,10,27,0,3273.72,19.0,6.0,13.0,11.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,7.0
2400,4562,2018,11,19,0,2586.48,15.0,2.0,7.0,8.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,6.0,3.0
2401,4562,2018,12,29,0,3644.16,20.0,5.0,11.0,14.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,10.0,7.0
2402,4562,2019,1,23,0,2840.64,16.0,1.0,8.0,9.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,5.0
2403,4562,2019,2,12,3,1038.99,6.0,3.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0
2404,4562,2019,3,21,8,2219.04,10.0,4.0,7.0,5.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,4.0,1.0
2405,4562,2019,4,16,0,1988.04,12.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,6.0
2406,4562,2019,5,10,1,999.8,7.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
2407,4562,2019,6,17,0,2341.2,15.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,2.0
2408,4562,2019,7,21,0,2537.04,15.0,3.0,10.0,6.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,6.0
2409,4562,2019,8,30,0,3429.48,20.0,7.0,13.0,12.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,13.0,6.0
2410,4562,2019,9,9,0,1051.92,5.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
2411,4562,2019,10,26,3,3152.22,20.0,5.0,12.0,11.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,11.0,6.0
2412,4562,2019,11,12,0,1231.2,5.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0
2413,4562,2019,12,14,0,1362.12,9.0,2.0,5.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0
2414,4562,2020,1,30,0,3489.12,22.0,5.0,13.0,13.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,8.0,9.0
2415,4562,2020,2,23,0,3134.52,14.0,3.0,7.0,8.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,6.0
2416,4562,2020,3,24,0,2539.68,14.0,4.0,10.0,7.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,3.0
2417,4562,2020,4,55,0,7205.7,38.0,7.0,15.0,27.0,3.0,1.0,0.0,6.0,8.0,1.0,0.0,1.0,14.0,14.0
2418,4562,2020,5,35,0,3679.92,24.0,5.0,12.0,13.0,4.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,13.0,5.0
2419,4562,2020,6,30,0,3909.6,17.0,7.0,8.0,14.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,9.0,5.0
2420,4562,2020,7,40,0,4358.88,26.0,5.0,18.0,11.0,2.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,14.0,4.0
2421,4562,2020,8,8,0,1245.3600000000001,8.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0
2422,4562,2020,9,26,0,3650.88,19.0,3.0,9.0,9.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,8.0,6.0
2423,4562,2020,10,22,11,2309.73,15.0,3.0,11.0,7.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,9.0,2.0
2424,4562,2020,11,34,43,4693.46,29.0,4.0,14.0,15.0,4.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,16.0,7.0
2425,4562,2020,12,11,0,1076.52,5.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0
2426,4571,2017,1,12,48,1715.88,11.0,4.0,8.0,6.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,4.0
2427,4571,2017,2,10,30,1378.92,9.0,3.0,4.0,6.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0
2428,4571,2017,3,18,60,2310.24,14.0,5.0,8.0,10.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,8.0
2429,4571,2017,5,24,67,3157.28,21.0,6.0,13.0,12.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,10.0,7.0
2430,4571,2017,6,13,0,1341.54,5.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0
2431,4571,2017,7,16,36,2192.34,13.0,2.0,5.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,5.0
2432,4571,2017,8,23,126,3151.38,27.0,7.0,19.0,13.0,2.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,12.0,9.0
2433,4571,2017,9,18,93,2927.91,18.0,8.0,9.0,15.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,7.0,12.0
2434,4571,2017,10,12,24,1342.56,10.0,2.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0
2435,4571,2017,11,9,84,1515.12,13.0,3.0,9.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,5.0,4.0
2436,4571,2017,12,12,72,1772.88,12.0,4.0,8.0,7.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,4.0
2437,4571,2018,1,19,30,2486.22,14.0,3.0,8.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,7.0
2438,4571,2018,2,18,108,2696.94,22.0,6.0,14.0,13.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,11.0,7.0
2439,4571,2018,4,27,114,3673.68,24.0,6.0,12.0,16.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,13.0,10.0
2440,4571,2018,5,10,111,2025.81,16.0,5.0,8.0,11.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,6.0
2441,4571,2018,6,21,48,2818.02,16.0,8.0,9.0,11.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,11.0
2442,4571,2018,7,23,87,3203.7,23.0,5.0,14.0,13.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,11.0,7.0
2443,4571,2018,8,22,45,2243.67,12.0,8.0,9.0,8.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,7.0,6.0
2444,4571,2018,9,11,30,1399.2,8.0,3.0,6.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0
2445,4571,2018,10,24,104,3361.6,20.0,8.0,12.0,13.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,9.0,9.0
2446,4571,2018,11,9,12,1074.78,6.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0
2447,4571,2018,12,24,102,2999.1,22.0,7.0,14.0,12.0,3.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,8.0,9.0
2448,4571,2019,1,7,59,1578.93,15.0,3.0,6.0,11.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,8.0
2449,4571,2019,2,7,74,1165.3,12.0,2.0,7.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,4.0
2450,4571,2019,3,11,92,1778.39,17.0,5.0,12.0,7.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,7.0
2451,4571,2019,4,19,122,3126.87,28.0,4.0,15.0,15.0,2.0,0.0,0.0,6.0,7.0,1.0,0.0,1.0,8.0,9.0
2452,4571,2019,5,8,123,2191.46,19.0,4.0,9.0,13.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,7.0,6.0
2453,4571,2019,6,22,122,2883.14,25.0,5.0,16.0,11.0,3.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,7.0,9.0
2454,4571,2019,7,15,127,2530.4900000000002,23.0,4.0,13.0,12.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,10.0,6.0
2455,4571,2019,8,16,127,2649.33,22.0,4.0,10.0,14.0,2.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,4.0,10.0
2456,4571,2019,10,40,13,3626.1,14.0,3.0,5.0,10.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0
2457,4571,2019,11,16,88,2160.37,18.0,3.0,11.0,7.0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,5.0,5.0
2458,4571,2019,12,13,54,1929.93,18.0,2.0,9.0,9.0,2.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,2.0,7.0
2459,4571,2020,1,17,81,2754.18,21.0,2.0,11.0,10.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,10.0
2460,4571,2020,3,16,92,2693.56,25.0,3.0,13.0,12.0,3.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,5.0,7.0
2461,4571,2020,4,21,46,2809.68,16.0,1.0,8.0,9.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,8.0
2462,4571,2020,5,25,43,2802.98,20.0,2.0,11.0,8.0,3.0,1.0,0.0,3.0,5.0,2.0,0.0,3.0,2.0,6.0
2463,4571,2020,6,20,112,3674.31,30.0,4.0,9.0,22.0,3.0,0.0,0.0,10.0,4.0,1.0,1.0,1.0,7.0,10.0
2464,4571,2020,7,25,32,2399.0,16.0,2.0,8.0,9.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,5.0
2465,4571,2020,8,11,55,1943.53,17.0,2.0,8.0,9.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,5.0
